x,y,layer1,layer2,voltage1,voltage2,current
2922.93,1031.84,TOP_LAYER,GND,13.7744,13.7744,0.0373497
2922.93,1031.84,GND,POWER,13.7744,13.7745,-0.0838772
2922.93,1031.84,POWER,BOTTOM_LAYER,13.7745,13.7745,-0.0557033
2922.93,1110.58,TOP_LAYER,GND,13.7751,13.7751,0.0808616
2922.93,1110.58,GND,POWER,13.7751,13.7752,-0.0530489
2922.93,1110.58,POWER,BOTTOM_LAYER,13.7752,13.7752,-0.0136633
2922.93,1189.32,TOP_LAYER,GND,13.7756,13.7755,0.0612697
2922.93,1189.32,GND,POWER,13.7755,13.7756,-0.0212729
2922.93,1189.32,POWER,BOTTOM_LAYER,13.7756,13.7756,0.0636282
2923.76,576.245,TOP_LAYER,GND,0.0134645,0.0134645,-9.51692e-14
2923.76,576.245,GND,POWER,0.0134645,0.0130403,0.198919
2923.76,576.245,POWER,BOTTOM_LAYER,0.0130403,0.0130113,0.198919
2925.72,1729.79,TOP_LAYER,GND,0.00435433,0.00434117,0.0902696
2925.72,1729.79,GND,POWER,0.00434117,0.00422465,0.0546425
2925.72,1729.79,POWER,BOTTOM_LAYER,0.00422465,0.00421668,0.0546425
2942.62,1071.21,TOP_LAYER,GND,13.7753,13.7754,-0.714479
2942.62,1071.21,GND,POWER,13.7754,13.775,0.216792
2942.62,1071.21,POWER,BOTTOM_LAYER,13.775,13.7749,0.122532
2942.62,1149.95,TOP_LAYER,GND,13.7758,13.7758,0.0913415
2942.62,1149.95,GND,POWER,13.7758,13.7755,0.157455
2942.62,1149.95,POWER,BOTTOM_LAYER,13.7755,13.7755,0.0923507
2962.3,86.9548,TOP_LAYER,GND,0.0133078,0.0133053,0.0172153
2962.3,86.9548,GND,POWER,0.0133053,0.0132388,0.0312058
2962.3,86.9548,POWER,BOTTOM_LAYER,0.0132388,0.0132342,0.0312058
2962.3,244.435,TOP_LAYER,GND,0.0133318,0.0133321,-0.00196269
2962.3,244.435,GND,POWER,0.0133321,0.013221,0.052073
2962.3,244.435,POWER,BOTTOM_LAYER,0.013221,0.0132134,0.052073
2962.3,1110.58,TOP_LAYER,GND,13.7756,13.7757,-0.0568266
2962.3,1110.58,GND,POWER,13.7757,13.7757,-0.0304075
2962.3,1110.58,POWER,BOTTOM_LAYER,13.7757,13.7757,-0.0133813
2962.3,1189.32,TOP_LAYER,GND,13.776,13.776,0.031589
2962.3,1189.32,GND,POWER,13.776,13.776,-0.0212788
2962.3,1189.32,POWER,BOTTOM_LAYER,13.776,13.776,0.035096
2981.99,1071.21,TOP_LAYER,GND,13.7756,13.7754,1.29395
2981.99,1071.21,GND,POWER,13.7754,13.7754,0.00576867
2981.99,1071.21,POWER,BOTTOM_LAYER,13.7754,13.7754,-0.00641003
2981.99,1149.95,TOP_LAYER,GND,13.7764,13.7764,0.107186
2981.99,1149.95,GND,POWER,13.7764,13.7759,0.197328
2981.99,1149.95,POWER,BOTTOM_LAYER,13.7759,13.7759,0.113282
3001.67,323.175,TOP_LAYER,GND,0.0134453,0.0134818,-0.250407
3001.67,323.175,GND,POWER,0.0134818,0.0132916,0.0892118
3001.67,323.175,POWER,BOTTOM_LAYER,0.0132916,0.0132786,0.0892118
3001.67,1110.58,TOP_LAYER,GND,13.7762,13.7763,-0.143595
3001.67,1110.58,GND,POWER,13.7763,13.7763,-0.0106027
3001.67,1110.58,POWER,BOTTOM_LAYER,13.7763,13.7763,-0.0446037
3001.67,1189.32,TOP_LAYER,GND,13.7765,13.7765,-0.00638546
3001.67,1189.32,GND,POWER,13.7765,13.7765,-0.0134826
3001.67,1189.32,POWER,BOTTOM_LAYER,13.7765,13.7765,0.00559653
3001.67,1740.5,TOP_LAYER,GND,0.00423452,0.00421385,0.141782
3001.67,1740.5,GND,POWER,0.00421385,0.00410264,0.0521532
3001.67,1740.5,POWER,BOTTOM_LAYER,0.00410264,0.00409503,0.0521532
3021.36,1149.95,TOP_LAYER,GND,13.7771,13.777,0.182041
3021.36,1149.95,GND,POWER,13.777,13.7765,0.25946
3021.36,1149.95,POWER,BOTTOM_LAYER,13.7765,13.7765,0.14367
3026.12,966.008,TOP_LAYER,GND,0,0,-0
3026.12,966.008,GND,POWER,0,0,-0
3026.12,966.008,POWER,BOTTOM_LAYER,0,0,-0
3041.04,244.435,TOP_LAYER,GND,0.0135145,0.0135437,-0.200233
3041.04,244.435,GND,POWER,0.0135437,0.0134414,0.0479704
3041.04,244.435,POWER,BOTTOM_LAYER,0.0134414,0.0134344,0.0479704
3041.04,716.876,TOP_LAYER,GND,13.6872,13.6866,3.8844
3041.04,716.876,GND,POWER,13.6866,13.6831,1.63661
3041.04,716.876,POWER,BOTTOM_LAYER,13.6831,13.683,0.749678
3041.04,1110.58,TOP_LAYER,GND,13.7771,13.7771,0.250638
3041.04,1110.58,GND,POWER,13.7771,13.7769,0.0519972
3041.04,1110.58,POWER,BOTTOM_LAYER,13.7769,13.777,-0.114875
3041.04,1189.32,TOP_LAYER,GND,13.777,13.777,-0.0342001
3041.04,1189.32,GND,POWER,13.777,13.777,0.0112355
3041.04,1189.32,POWER,BOTTOM_LAYER,13.777,13.777,-0.0164219
3060.73,1149.95,TOP_LAYER,GND,13.7778,13.7778,0.514112
3060.73,1149.95,GND,POWER,13.7778,13.777,0.336142
3060.73,1149.95,POWER,BOTTOM_LAYER,13.777,13.777,0.166879
3068.44,966.008,TOP_LAYER,GND,0,0,-0
3068.44,966.008,GND,POWER,0,0,-0
3068.44,966.008,POWER,BOTTOM_LAYER,0,0,-0
3080.41,165.695,TOP_LAYER,GND,0.0136402,0.0136474,-0.0496551
3080.41,165.695,GND,POWER,0.0136474,0.0135636,0.0392978
3080.41,165.695,POWER,BOTTOM_LAYER,0.0135636,0.0135579,0.0392978
3080.41,716.876,TOP_LAYER,GND,13.6847,13.6846,0.892246
3080.41,716.876,GND,POWER,13.6846,13.6827,0.888376
3080.41,716.876,POWER,BOTTOM_LAYER,13.6827,13.6826,0.417645
3080.41,795.617,TOP_LAYER,GND,13.6848,13.6844,2.48377
3080.41,795.617,GND,POWER,13.6844,13.6825,0.909779
3080.41,795.617,POWER,BOTTOM_LAYER,13.6825,13.6824,0.679227
3080.41,1189.32,TOP_LAYER,GND,13.7776,13.7776,-0.013688
3080.41,1189.32,GND,POWER,13.7776,13.7775,0.057836
3080.41,1189.32,POWER,BOTTOM_LAYER,13.7775,13.7775,-0.0335866
3080.41,1740.5,TOP_LAYER,GND,0.00418283,0.00415691,0.177728
3080.41,1740.5,GND,POWER,0.00415691,0.00405388,0.0483211
3080.41,1740.5,POWER,BOTTOM_LAYER,0.00405388,0.00404683,0.0483211
3093.05,939.434,TOP_LAYER,GND,0,0,-0
3093.05,939.434,GND,POWER,0,0,-0
3093.05,939.434,POWER,BOTTOM_LAYER,0,0,-0
3100.1,756.246,TOP_LAYER,GND,13.6848,13.6845,2.0186
3100.1,756.246,GND,POWER,13.6845,13.6827,0.863748
3100.1,756.246,POWER,BOTTOM_LAYER,13.6827,13.6826,0.819106
3119.78,86.9548,TOP_LAYER,GND,0.0137338,0.013733,0.00541248
3119.78,86.9548,GND,POWER,0.013733,0.0136654,0.0317188
3119.78,86.9548,POWER,BOTTOM_LAYER,0.0136654,0.0136608,0.0317188
3119.78,716.876,TOP_LAYER,GND,13.6827,13.6827,0.341084
3119.78,716.876,GND,POWER,13.6827,13.682,0.316883
3119.78,716.876,POWER,BOTTOM_LAYER,13.682,13.682,0.119378
3119.78,795.617,TOP_LAYER,GND,13.6827,13.6826,0.791358
3119.78,795.617,GND,POWER,13.6826,13.6819,0.327941
3119.78,795.617,POWER,BOTTOM_LAYER,13.6819,13.6819,0.218487
3119.78,1189.32,TOP_LAYER,GND,13.7782,13.7782,0.127909
3119.78,1189.32,GND,POWER,13.7782,13.7779,0.106089
3119.78,1189.32,POWER,BOTTOM_LAYER,13.7779,13.7779,-0.0120331
3157.64,1100.23,TOP_LAYER,GND,13.78,13.7799,7.167
3157.64,1100.23,GND,POWER,13.7799,13.7787,4.51202
3157.64,1100.23,POWER,BOTTOM_LAYER,13.7787,13.7786,2.74
3157.64,1316.77,TOP_LAYER,GND,0,0.000160885,-8.70502
3157.64,1316.77,GND,POWER,0.000160885,0.00148791,-4.91015
3157.64,1316.77,POWER,BOTTOM_LAYER,0.00148791,0.00157866,-4.91015
3139.47,756.246,TOP_LAYER,GND,13.6825,13.6825,0.00810927
3139.47,756.246,GND,POWER,13.6825,13.682,0.242828
3139.47,756.246,POWER,BOTTOM_LAYER,13.682,13.6819,0.26242
3159.15,165.695,TOP_LAYER,GND,0.0138701,0.0138831,-0.0894924
3159.15,165.695,GND,POWER,0.0138831,0.0137789,0.0488467
3159.15,165.695,POWER,BOTTOM_LAYER,0.0137789,0.0137718,0.0488467
3159.15,716.876,TOP_LAYER,GND,13.681,13.6809,0.101256
3159.15,716.876,GND,POWER,13.6809,13.6812,-0.108957
3159.15,716.876,POWER,BOTTOM_LAYER,13.6812,13.6812,-0.108965
3159.15,795.617,TOP_LAYER,GND,13.6804,13.6805,-0.294096
3159.15,795.617,GND,POWER,13.6805,13.6812,-0.32031
3159.15,795.617,POWER,BOTTOM_LAYER,13.6812,13.6812,-0.199698
3159.15,953.097,TOP_LAYER,GND,13.6356,13.6355,0.539419
3159.15,953.097,GND,POWER,13.6355,13.6342,0.602438
3159.15,953.097,POWER,BOTTOM_LAYER,13.6342,13.6341,0.334712
3159.15,1189.32,TOP_LAYER,GND,13.7785,13.7785,0.0151763
3159.15,1189.32,GND,POWER,13.7785,13.7783,0.135961
3159.15,1189.32,POWER,BOTTOM_LAYER,13.7783,13.7783,-0.0147175
3159.15,1740.5,TOP_LAYER,GND,0.00421889,0.00419264,0.180019
3159.15,1740.5,GND,POWER,0.00419264,0.00410897,0.0392347
3159.15,1740.5,POWER,BOTTOM_LAYER,0.00410897,0.00410325,0.0392347
3178.84,756.246,TOP_LAYER,GND,13.6804,13.6805,-0.402573
3178.84,756.246,GND,POWER,13.6805,13.6812,-0.314941
3178.84,756.246,POWER,BOTTOM_LAYER,13.6812,13.6812,-0.167207
3178.84,913.727,TOP_LAYER,GND,13.6355,13.6354,0.870632
3178.84,913.727,GND,POWER,13.6354,13.6339,0.681175
3178.84,913.727,POWER,BOTTOM_LAYER,13.6339,13.6338,0.545373
3178.84,992.467,TOP_LAYER,GND,13.6356,13.6355,0.655007
3178.84,992.467,GND,POWER,13.6355,13.6342,0.595305
3178.84,992.467,POWER,BOTTOM_LAYER,13.6342,13.6342,0.299026
3198.52,86.9548,TOP_LAYER,GND,0.0139353,0.0139349,0.00277224
3198.52,86.9548,GND,POWER,0.0139349,0.0138629,0.0337515
3198.52,86.9548,POWER,BOTTOM_LAYER,0.0138629,0.013858,0.0337515
3198.52,716.876,TOP_LAYER,GND,13.6795,13.6795,-0.0392491
3198.52,716.876,GND,POWER,13.6795,13.6805,-0.460054
3198.52,716.876,POWER,BOTTOM_LAYER,13.6805,13.6805,-0.365441
3198.52,795.617,TOP_LAYER,GND,13.6776,13.6782,-4.26381
3198.52,795.617,GND,POWER,13.6782,13.6805,-1.08432
3198.52,795.617,POWER,BOTTOM_LAYER,13.6805,13.6806,-0.62908
3198.52,953.097,TOP_LAYER,GND,13.6359,13.6358,0.89886
3198.52,953.097,GND,POWER,13.6358,13.6341,0.760771
3198.52,953.097,POWER,BOTTOM_LAYER,13.6341,13.6341,0.500645
3198.52,1189.32,TOP_LAYER,GND,13.7788,13.7788,-0.00125799
3198.52,1189.32,GND,POWER,13.7788,13.7785,0.120995
3198.52,1189.32,POWER,BOTTOM_LAYER,13.7785,13.7785,-0.0272253
3208.2,603.804,TOP_LAYER,GND,0.0165844,0.0166078,-0.160819
3208.2,603.804,GND,POWER,0.0166078,0.0174902,-0.413816
3208.2,603.804,POWER,BOTTOM_LAYER,0.0174902,0.0175506,-0.413816
3218.21,756.246,TOP_LAYER,GND,13.6776,13.6783,-4.49058
3218.21,756.246,GND,POWER,13.6783,13.6805,-1.05007
3218.21,756.246,POWER,BOTTOM_LAYER,13.6805,13.6806,-0.592898
3218.21,913.727,TOP_LAYER,GND,13.6356,13.6354,1.56777
3218.21,913.727,GND,POWER,13.6354,13.6337,0.800059
3218.21,913.727,POWER,BOTTOM_LAYER,13.6337,13.6336,0.568598
3218.21,992.467,TOP_LAYER,GND,13.6357,13.6355,1.14854
3218.21,992.467,GND,POWER,13.6355,13.634,0.699033
3218.21,992.467,POWER,BOTTOM_LAYER,13.634,13.634,0.365264
3218.21,1149.95,TOP_LAYER,GND,13.779,13.779,-0.00892942
3218.21,1149.95,GND,POWER,13.779,13.7786,0.184867
3218.21,1149.95,POWER,BOTTOM_LAYER,13.7786,13.7786,0.0924669
3223.95,408.922,TOP_LAYER,GND,0.015066,0.0150453,0.142125
3223.95,408.922,GND,POWER,0.0150453,0.0144348,0.286304
3223.95,408.922,POWER,BOTTOM_LAYER,0.0144348,0.014393,0.286304
3237.89,165.695,TOP_LAYER,GND,0.0140763,0.0140947,-0.125784
3237.89,165.695,GND,POWER,0.0140947,0.0139738,0.0567049
3237.89,165.695,POWER,BOTTOM_LAYER,0.0139738,0.0139655,0.0567049
3237.89,716.876,TOP_LAYER,GND,13.6792,13.6793,-0.13309
3237.89,716.876,GND,POWER,13.6793,13.6802,-0.458785
3237.89,716.876,POWER,BOTTOM_LAYER,13.6802,13.6803,-0.269188
3237.89,795.617,TOP_LAYER,GND,13.6787,13.6788,-0.339655
3237.89,795.617,GND,POWER,13.6788,13.6803,-0.715281
3237.89,795.617,POWER,BOTTOM_LAYER,13.6803,13.6804,-0.461245
3237.89,953.097,TOP_LAYER,GND,13.6376,13.6366,6.5629
3237.89,953.097,GND,POWER,13.6366,13.634,1.23404
3237.89,953.097,POWER,BOTTOM_LAYER,13.634,13.6339,0.735642
3237.89,1110.58,TOP_LAYER,GND,13.7792,13.7792,0.0648211
3237.89,1110.58,GND,POWER,13.7792,13.7788,0.179605
3237.89,1110.58,POWER,BOTTOM_LAYER,13.7788,13.7788,0.0899201
3237.89,1189.32,TOP_LAYER,GND,13.7789,13.7789,0.0212247
3237.89,1189.32,GND,POWER,13.7789,13.7787,0.0968708
3237.89,1189.32,POWER,BOTTOM_LAYER,13.7787,13.7787,-0.0479954
3237.89,1740.5,TOP_LAYER,GND,0.00435425,0.00433864,0.107046
3237.89,1740.5,GND,POWER,0.00433864,0.00428685,0.0242855
3237.89,1740.5,POWER,BOTTOM_LAYER,0.00428685,0.00428331,0.0242855
3242.65,408.922,TOP_LAYER,GND,0.0152854,0.0152827,0.0186935
3242.65,408.922,GND,POWER,0.0152827,0.0145184,0.358424
3242.65,408.922,POWER,BOTTOM_LAYER,0.0145184,0.0144662,0.358424
3257.58,913.727,TOP_LAYER,GND,13.6347,13.6347,-0.142816
3257.58,913.727,GND,POWER,13.6347,13.6332,0.688874
3257.58,913.727,POWER,BOTTOM_LAYER,13.6332,13.6331,0.464322
3257.58,992.467,TOP_LAYER,GND,13.6349,13.6349,-0.400451
3257.58,992.467,GND,POWER,13.6349,13.6336,0.619776
3257.58,992.467,POWER,BOTTOM_LAYER,13.6336,13.6336,0.339068
3257.58,1149.95,TOP_LAYER,GND,13.7791,13.7791,-0.0248965
3257.58,1149.95,GND,POWER,13.7791,13.7788,0.145822
3257.58,1149.95,POWER,BOTTOM_LAYER,13.7788,13.7788,0.086275
3257.58,756.246,TOP_LAYER,GND,13.6787,13.6788,-0.557762
3257.58,756.246,GND,POWER,13.6788,13.6802,-0.673445
3257.58,756.246,POWER,BOTTOM_LAYER,13.6802,13.6803,-0.472217
3277.26,86.9548,TOP_LAYER,GND,0.0141134,0.0141136,-0.00114743
3277.26,86.9548,GND,POWER,0.0141136,0.0140379,0.0354853
3277.26,86.9548,POWER,BOTTOM_LAYER,0.0140379,0.0140328,0.0354853
3277.26,953.097,TOP_LAYER,GND,13.6349,13.6347,1.65694
3277.26,953.097,GND,POWER,13.6347,13.6335,0.560869
3277.26,953.097,POWER,BOTTOM_LAYER,13.6335,13.6334,0.387598
3277.26,1110.58,TOP_LAYER,GND,13.7793,13.7793,0.172605
3277.26,1110.58,GND,POWER,13.7793,13.779,0.147898
3277.26,1110.58,POWER,BOTTOM_LAYER,13.779,13.779,0.0811329
3277.26,1189.32,TOP_LAYER,GND,13.779,13.779,0.03133
3277.26,1189.32,GND,POWER,13.779,13.7789,0.086989
3277.26,1189.32,POWER,BOTTOM_LAYER,13.7789,13.7789,-0.0543538
3296.95,913.727,TOP_LAYER,GND,13.6335,13.6335,-0.0626653
3296.95,913.727,GND,POWER,13.6335,13.6326,0.448122
3296.95,913.727,POWER,BOTTOM_LAYER,13.6326,13.6325,0.295792
3296.95,992.467,TOP_LAYER,GND,13.6339,13.6339,-0.325783
3296.95,992.467,GND,POWER,13.6339,13.633,0.412629
3296.95,992.467,POWER,BOTTOM_LAYER,13.633,13.633,0.259486
3296.95,1149.95,TOP_LAYER,GND,13.7792,13.7792,-0.114235
3296.95,1149.95,GND,POWER,13.7792,13.779,0.143359
3296.95,1149.95,POWER,BOTTOM_LAYER,13.779,13.7789,0.0784221
3316.63,165.695,TOP_LAYER,GND,0.0142448,0.0142678,-0.15738
3316.63,165.695,GND,POWER,0.0142678,0.0141395,0.0601429
3316.63,165.695,POWER,BOTTOM_LAYER,0.0141395,0.0141308,0.0601429
3316.63,953.097,TOP_LAYER,GND,13.6335,13.6334,1.13381
3316.63,953.097,GND,POWER,13.6334,13.6329,0.243285
3316.63,953.097,POWER,BOTTOM_LAYER,13.6329,13.6328,0.181594
3316.63,1189.32,TOP_LAYER,GND,13.7792,13.7792,0.0302133
3316.63,1189.32,GND,POWER,13.7792,13.779,0.0937522
3316.63,1189.32,POWER,BOTTOM_LAYER,13.779,13.779,-0.0516006
3316.63,1740.5,TOP_LAYER,GND,0.00453131,0.00451071,0.141305
3316.63,1740.5,GND,POWER,0.00451071,0.00447309,0.0176419
3316.63,1740.5,POWER,BOTTOM_LAYER,0.00447309,0.00447052,0.0176419
3336.32,913.727,TOP_LAYER,GND,13.6323,13.6324,-0.801739
3336.32,913.727,GND,POWER,13.6324,13.632,0.184753
3336.32,913.727,POWER,BOTTOM_LAYER,13.632,13.632,0.117524
3336.32,992.467,TOP_LAYER,GND,13.633,13.633,-0.254409
3336.32,992.467,GND,POWER,13.633,13.6325,0.260132
3336.32,992.467,POWER,BOTTOM_LAYER,13.6325,13.6324,0.196139
3356,86.9548,TOP_LAYER,GND,0.0142613,0.0142617,-0.00307773
3356,86.9548,GND,POWER,0.0142617,0.0141862,0.0354363
3356,86.9548,POWER,BOTTOM_LAYER,0.0141862,0.014181,0.0354363
3356,874.357,TOP_LAYER,GND,13.6317,13.6316,0.866727
3356,874.357,GND,POWER,13.6316,13.6315,0.0516913
3356,874.357,POWER,BOTTOM_LAYER,13.6315,13.6314,0.0690233
3356,953.097,TOP_LAYER,GND,13.6326,13.6325,0.677815
3356,953.097,GND,POWER,13.6325,13.6323,0.0894276
3356,953.097,POWER,BOTTOM_LAYER,13.6323,13.6323,0.0722759
3382.05,1100.23,TOP_LAYER,GND,13.78,13.7799,2.92585
3382.05,1100.23,GND,POWER,13.7799,13.7794,1.86779
3382.05,1100.23,POWER,BOTTOM_LAYER,13.7794,13.7794,1.15759
3382.05,1316.77,TOP_LAYER,GND,0,0.000208752,-11.295
3382.05,1316.77,GND,POWER,0.000208752,0.00184488,-6.05385
3382.05,1316.77,POWER,BOTTOM_LAYER,0.00184488,0.00195677,-6.05385
3375.69,677.506,TOP_LAYER,GND,13.6277,13.6278,-0.347002
3375.69,677.506,GND,POWER,13.6278,13.6287,-0.422351
3375.69,677.506,POWER,BOTTOM_LAYER,13.6287,13.6287,-0.300485
3375.69,834.987,TOP_LAYER,GND,13.6297,13.6297,-0.3216
3375.69,834.987,GND,POWER,13.6297,13.6303,-0.290939
3375.69,834.987,POWER,BOTTOM_LAYER,13.6303,13.6303,-0.164782
3375.69,913.727,TOP_LAYER,GND,13.6316,13.6317,-0.655837
3375.69,913.727,GND,POWER,13.6317,13.6315,0.0916609
3375.69,913.727,POWER,BOTTOM_LAYER,13.6315,13.6315,0.0471783
3375.69,992.467,TOP_LAYER,GND,13.6323,13.6323,-0.179378
3375.69,992.467,GND,POWER,13.6323,13.632,0.163383
3375.69,992.467,POWER,BOTTOM_LAYER,13.632,13.632,0.151779
3409.02,542.282,TOP_LAYER,GND,0.0203849,0.0201741,10.473
3409.02,542.282,GND,POWER,0.0201741,0.018678,5.08248
3409.02,542.282,POWER,BOTTOM_LAYER,0.018678,0.0185757,5.08248
3409.02,739.132,TOP_LAYER,GND,13.6264,13.6266,-10.5173
3409.02,739.132,GND,POWER,13.6266,13.6284,-6.1895
3409.02,739.132,POWER,BOTTOM_LAYER,13.6284,13.6285,-4.07639
3395.37,165.695,TOP_LAYER,GND,0.0143787,0.0144013,-0.154744
3395.37,165.695,GND,POWER,0.0144013,0.0142772,0.0582135
3395.37,165.695,POWER,BOTTOM_LAYER,0.0142772,0.0142687,0.0582135
3395.37,480.656,TOP_LAYER,GND,0.0178971,0.0177149,1.24963
3395.37,480.656,GND,POWER,0.0177149,0.0175081,0.0969797
3395.37,480.656,POWER,BOTTOM_LAYER,0.0175081,0.017494,0.0969797
3395.37,638.136,TOP_LAYER,GND,0.0185896,0.0184981,0.627617
3395.37,638.136,GND,POWER,0.0184981,0.0178822,0.288802
3395.37,638.136,POWER,BOTTOM_LAYER,0.0178822,0.0178401,0.288802
3395.37,874.357,TOP_LAYER,GND,13.6307,13.6308,-0.472143
3395.37,874.357,GND,POWER,13.6308,13.631,-0.0846836
3395.37,874.357,POWER,BOTTOM_LAYER,13.631,13.631,-0.0541596
3395.37,953.097,TOP_LAYER,GND,13.6319,13.6319,0.446784
3395.37,953.097,GND,POWER,13.6319,13.6318,0.026506
3395.37,953.097,POWER,BOTTOM_LAYER,13.6318,13.6318,0.0252972
3395.37,1189.32,TOP_LAYER,GND,13.7794,13.7794,-0.00621519
3395.37,1189.32,GND,POWER,13.7794,13.7791,0.135539
3395.37,1189.32,POWER,BOTTOM_LAYER,13.7791,13.7791,-0.151054
3395.37,1740.5,TOP_LAYER,GND,0.00473156,0.004711,0.140984
3395.37,1740.5,GND,POWER,0.004711,0.00464924,0.028963
3395.37,1740.5,POWER,BOTTOM_LAYER,0.00464924,0.00464501,0.028963
3415.06,677.506,TOP_LAYER,GND,13.6282,13.6282,-0.0828551
3415.06,677.506,GND,POWER,13.6282,13.6288,-0.26706
3415.06,677.506,POWER,BOTTOM_LAYER,13.6288,13.6288,-0.179779
3415.06,834.987,TOP_LAYER,GND,13.6297,13.6297,0.0204517
3415.06,834.987,GND,POWER,13.6297,13.6301,-0.193827
3415.06,834.987,POWER,BOTTOM_LAYER,13.6301,13.6302,-0.129796
3415.06,913.727,TOP_LAYER,GND,13.6312,13.6312,-0.295062
3415.06,913.727,GND,POWER,13.6312,13.6311,0.0384654
3415.06,913.727,POWER,BOTTOM_LAYER,13.6311,13.6311,0.0154851
3415.06,992.467,TOP_LAYER,GND,13.6318,13.6318,-0.0706211
3415.06,992.467,GND,POWER,13.6318,13.6316,0.103095
3415.06,992.467,POWER,BOTTOM_LAYER,13.6316,13.6316,0.12063
3434.74,86.9548,TOP_LAYER,GND,0.0143761,0.0143763,-0.00163273
3434.74,86.9548,GND,POWER,0.0143763,0.0143055,0.033199
3434.74,86.9548,POWER,BOTTOM_LAYER,0.0143055,0.0143007,0.033199
3434.74,716.876,TOP_LAYER,GND,13.6282,13.6283,-0.803017
3434.74,716.876,GND,POWER,13.6283,13.6288,-0.25349
3434.74,716.876,POWER,BOTTOM_LAYER,13.6288,13.6289,-0.185194
3434.74,795.617,TOP_LAYER,GND,13.6289,13.629,-0.626952
3434.74,795.617,GND,POWER,13.629,13.6296,-0.242003
3434.74,795.617,POWER,BOTTOM_LAYER,13.6296,13.6296,-0.175654
3434.74,874.357,TOP_LAYER,GND,13.6305,13.6306,-0.17039
3434.74,874.357,GND,POWER,13.6306,13.6307,-0.0603492
3434.74,874.357,POWER,BOTTOM_LAYER,13.6307,13.6307,-0.0468913
3434.74,953.097,TOP_LAYER,GND,13.6315,13.6314,0.283409
3434.74,953.097,GND,POWER,13.6314,13.6314,0.00789395
3434.74,953.097,POWER,BOTTOM_LAYER,13.6314,13.6314,0.00928141
3454.43,677.506,TOP_LAYER,GND,13.6285,13.6285,0.0341559
3454.43,677.506,GND,POWER,13.6285,13.6289,-0.179368
3454.43,677.506,POWER,BOTTOM_LAYER,13.6289,13.6289,-0.117728
3454.43,756.246,TOP_LAYER,GND,13.6287,13.6287,0.101121
3454.43,756.246,GND,POWER,13.6287,13.6292,-0.232491
3454.43,756.246,POWER,BOTTOM_LAYER,13.6292,13.6292,-0.144247
3454.43,834.987,TOP_LAYER,GND,13.6298,13.6298,0.124515
3454.43,834.987,GND,POWER,13.6298,13.6301,-0.136866
3454.43,834.987,POWER,BOTTOM_LAYER,13.6301,13.6301,-0.090717
3454.43,913.727,TOP_LAYER,GND,13.6309,13.631,-0.170118
3454.43,913.727,GND,POWER,13.631,13.6309,0.0183486
3454.43,913.727,POWER,BOTTOM_LAYER,13.6309,13.6309,0.00473138
3454.43,992.467,TOP_LAYER,GND,13.6315,13.6315,-0.219506
3454.43,992.467,GND,POWER,13.6315,13.6313,0.0949887
3454.43,992.467,POWER,BOTTOM_LAYER,13.6313,13.6313,0.110732
3474.11,165.695,TOP_LAYER,GND,0.0144748,0.014492,-0.118057
3474.11,165.695,GND,POWER,0.014492,0.0143867,0.0493951
3474.11,165.695,POWER,BOTTOM_LAYER,0.0143867,0.0143795,0.0493951
3474.11,480.656,TOP_LAYER,GND,0.0168689,0.0167742,0.649287
3474.11,480.656,GND,POWER,0.0167742,0.0165244,0.117156
3474.11,480.656,POWER,BOTTOM_LAYER,0.0165244,0.0165073,0.117156
3474.11,638.136,TOP_LAYER,GND,0.0170433,0.016988,0.378989
3474.11,638.136,GND,POWER,0.016988,0.0167093,0.130695
3474.11,638.136,POWER,BOTTOM_LAYER,0.0167093,0.0166903,0.130695
3474.11,716.876,TOP_LAYER,GND,13.6286,13.6287,-0.335398
3474.11,716.876,GND,POWER,13.6287,13.629,-0.157053
3474.11,716.876,POWER,BOTTOM_LAYER,13.629,13.629,-0.108852
3474.11,795.617,TOP_LAYER,GND,13.6292,13.6293,-0.244911
3474.11,795.617,GND,POWER,13.6293,13.6296,-0.148979
3474.11,795.617,POWER,BOTTOM_LAYER,13.6296,13.6296,-0.103648
3474.11,874.357,TOP_LAYER,GND,13.6304,13.6304,-0.133684
3474.11,874.357,GND,POWER,13.6304,13.6305,-0.0391239
3474.11,874.357,POWER,BOTTOM_LAYER,13.6305,13.6305,-0.0323599
3474.11,953.097,TOP_LAYER,GND,13.6312,13.6312,0.178244
3474.11,953.097,GND,POWER,13.6312,13.6312,0.0078939
3474.11,953.097,POWER,BOTTOM_LAYER,13.6312,13.6312,0.00811037
3474.11,1740.5,TOP_LAYER,GND,0.00496234,0.00494881,0.0927661
3474.11,1740.5,GND,POWER,0.00494881,0.00487489,0.0346683
3474.11,1740.5,POWER,BOTTOM_LAYER,0.00487489,0.00486983,0.0346683
3493.8,677.506,TOP_LAYER,GND,13.6288,13.6288,0.00518653
3493.8,677.506,GND,POWER,13.6288,13.629,-0.131201
3493.8,677.506,POWER,BOTTOM_LAYER,13.629,13.629,-0.0846398
3493.8,756.246,TOP_LAYER,GND,13.629,13.629,0.0418216
3493.8,756.246,GND,POWER,13.629,13.6293,-0.151125
3493.8,756.246,POWER,BOTTOM_LAYER,13.6293,13.6293,-0.0952212
3493.8,834.987,TOP_LAYER,GND,13.6298,13.6298,0.120247
3493.8,834.987,GND,POWER,13.6298,13.63,-0.105673
