x,y,layer1,layer2,voltage1,voltage2,current
872.573,409.907,POWER,BOTTOM_LAYER,0.000729193,0.000729144,0.000332624
875.526,1007.35,TOP_LAYER,GND,0.000759314,0.000758095,0.00835322
875.526,1007.35,GND,POWER,0.000758095,0.000754744,0.0015714
875.526,1007.35,POWER,BOTTOM_LAYER,0.000754744,0.000754514,0.0015714
875.526,1163.84,TOP_LAYER,GND,0.000760185,0.00075889,0.0088789
875.526,1163.84,GND,POWER,0.00075889,0.000755205,0.00172785
875.526,1163.84,POWER,BOTTOM_LAYER,0.000755205,0.000754953,0.00172785
881.67,82.1517,TOP_LAYER,GND,0.000726853,0.000726801,0.000354739
881.67,82.1517,GND,POWER,0.000726801,0.000726582,0.000102882
881.67,82.1517,POWER,BOTTOM_LAYER,0.000726582,0.000726567,0.000102882
881.67,1420.74,TOP_LAYER,GND,0.000752878,0.000752878,-1.48702e-15
881.67,1420.74,GND,POWER,0.000752878,0.000754567,-0.000791832
881.67,1420.74,POWER,BOTTOM_LAYER,0.000754567,0.000754682,-0.000791832
881.67,1735.7,TOP_LAYER,GND,0.000738264,0.00073845,-0.0012788
881.67,1735.7,GND,POWER,0.00073845,0.000738176,0.00012872
881.67,1735.7,POWER,BOTTOM_LAYER,0.000738176,0.000738157,0.00012872
881.67,1814.44,TOP_LAYER,GND,0.000737297,0.000737297,4.66105e-06
881.67,1814.44,GND,POWER,0.000737297,0.000737254,1.98146e-05
881.67,1814.44,POWER,BOTTOM_LAYER,0.000737254,0.000737251,1.98146e-05
881.67,1893.18,TOP_LAYER,GND,0.000736759,0.000736759,-1.99189e-06
881.67,1893.18,GND,POWER,0.000736759,0.000736766,-2.9665e-06
881.67,1893.18,POWER,BOTTOM_LAYER,0.000736766,0.000736766,-2.9665e-06
886.394,761.536,TOP_LAYER,GND,0.000747191,0.000747196,-3.00307e-05
886.394,761.536,GND,POWER,0.000747196,0.000750298,-0.00145465
886.394,761.536,POWER,BOTTOM_LAYER,0.000750298,0.000750511,-0.00145465
888.308,1301.64,TOP_LAYER,GND,0.000757786,0.000756913,0.00598334
888.308,1301.64,GND,POWER,0.000756913,0.000755081,0.000858808
888.308,1301.64,POWER,BOTTOM_LAYER,0.000755081,0.000754956,0.000858808
901.355,42.7816,TOP_LAYER,GND,0.000726341,0.000726398,-0.000388516
901.355,42.7816,GND,POWER,0.000726398,0.00072652,-5.71675e-05
901.355,42.7816,POWER,BOTTOM_LAYER,0.00072652,0.000726528,-5.71675e-05
901.355,1775.07,TOP_LAYER,GND,0.000737749,0.00073776,-7.52262e-05
901.355,1775.07,GND,POWER,0.00073776,0.000737627,6.27318e-05
901.355,1775.07,POWER,BOTTOM_LAYER,0.000737627,0.000737618,6.27318e-05
901.355,1853.81,TOP_LAYER,GND,0.000736964,0.000736963,1.9543e-06
901.355,1853.81,GND,POWER,0.000736963,0.000736956,3.52946e-06
901.355,1853.81,POWER,BOTTOM_LAYER,0.000736956,0.000736955,3.52946e-06
901.355,1932.55,TOP_LAYER,GND,0.00073669,0.000736691,-2.87688e-06
901.355,1932.55,GND,POWER,0.000736691,0.0007367,-4.2517e-06
901.355,1932.55,POWER,BOTTOM_LAYER,0.0007367,0.0007367,-4.2517e-06
903.085,626.442,TOP_LAYER,GND,0.00073778,0.000737829,-0.000337435
903.085,626.442,GND,POWER,0.000737829,0.000737468,0.000169255
903.085,626.442,POWER,BOTTOM_LAYER,0.000737468,0.000737444,0.000169255
910.959,532.938,TOP_LAYER,GND,0.00073597,0.000735956,9.8298e-05
910.959,532.938,GND,POWER,0.000735956,0.000735957,-6.37523e-07
910.959,532.938,POWER,BOTTOM_LAYER,0.000735957,0.000735952,3.74824e-05
912.928,292.781,TOP_LAYER,GND,0.000726095,0.000726035,0.000413087
912.928,292.781,GND,POWER,0.000726035,0.000725364,0.000314545
912.928,292.781,POWER,BOTTOM_LAYER,0.000725364,0.000725318,0.000314545
912.928,325.261,TOP_LAYER,GND,0.000726294,0.000726287,4.78656e-05
912.928,325.261,GND,POWER,0.000726287,0.000725488,0.000374448
912.928,325.261,POWER,BOTTOM_LAYER,0.000725488,0.000725434,0.000374448
912.928,357.742,TOP_LAYER,GND,0.000726934,0.000726971,-0.00025144
912.928,357.742,GND,POWER,0.000726971,0.000726234,0.000345296
912.928,357.742,POWER,BOTTOM_LAYER,0.000726234,0.000726184,0.000345296
921.04,82.1517,TOP_LAYER,GND,0.000726118,0.000726036,0.000560639
921.04,82.1517,GND,POWER,0.000726036,0.000725716,0.000150055
921.04,82.1517,POWER,BOTTOM_LAYER,0.000725716,0.000725694,0.000150055
921.04,1735.7,TOP_LAYER,GND,0.00073768,0.000737723,-0.000292469
921.04,1735.7,GND,POWER,0.000737723,0.000737435,0.000135245
921.04,1735.7,POWER,BOTTOM_LAYER,0.000737435,0.000737415,0.000135245
921.04,1814.44,TOP_LAYER,GND,0.000736406,0.000736402,2.71521e-05
921.04,1814.44,GND,POWER,0.000736402,0.000736331,3.33094e-05
921.04,1814.44,POWER,BOTTOM_LAYER,0.000736331,0.000736326,3.33094e-05
921.04,1893.18,TOP_LAYER,GND,0.000735758,0.000735758,-6.4994e-07
921.04,1893.18,GND,POWER,0.000735758,0.000735761,-1.44224e-06
921.04,1893.18,POWER,BOTTOM_LAYER,0.000735761,0.000735761,-1.44224e-06
929.66,599.868,TOP_LAYER,GND,0.000737094,0.000737118,-0.000170154
929.66,599.868,GND,POWER,0.000737118,0.000736834,0.00013357
929.66,599.868,POWER,BOTTOM_LAYER,0.000736834,0.00073713,-0.00203001
939.503,292.781,TOP_LAYER,GND,0.00072597,0.000726035,-0.000440929
939.503,292.781,GND,POWER,0.000726035,0.000724943,0.000511583
939.503,292.781,POWER,BOTTOM_LAYER,0.000724943,0.000724869,0.000511583
939.503,325.261,TOP_LAYER,GND,0.000726248,0.000726287,-0.000269756
939.503,325.261,GND,POWER,0.000726287,0.000725247,0.000487646
939.503,325.261,POWER,BOTTOM_LAYER,0.000725247,0.000725176,0.000487646
939.503,357.742,TOP_LAYER,GND,0.000726778,0.000726971,-0.00132488
939.503,357.742,GND,POWER,0.000726971,0.000725635,0.000626372
939.503,357.742,POWER,BOTTOM_LAYER,0.000725635,0.000725543,0.000626372
940.725,42.7816,TOP_LAYER,GND,0.000725625,0.000725678,-0.000358305
940.725,42.7816,GND,POWER,0.000725678,0.00072574,-2.91362e-05
940.725,42.7816,POWER,BOTTOM_LAYER,0.00072574,0.000725744,-2.91362e-05
940.725,1696.33,TOP_LAYER,GND,0.000738943,0.000739064,-0.000826933
940.725,1696.33,GND,POWER,0.000739064,0.000737821,0.000582982
940.725,1696.33,POWER,BOTTOM_LAYER,0.000737821,0.000737736,0.000582982
940.725,1775.07,TOP_LAYER,GND,0.000736969,0.000736958,7.43471e-05
940.725,1775.07,GND,POWER,0.000736958,0.000736756,9.50972e-05
940.725,1775.07,POWER,BOTTOM_LAYER,0.000736756,0.000736742,9.50972e-05
940.725,1853.81,TOP_LAYER,GND,0.000736004,0.000736003,6.43207e-06
940.725,1853.81,GND,POWER,0.000736003,0.000735986,7.8617e-06
940.725,1853.81,POWER,BOTTOM_LAYER,0.000735986,0.000735985,7.8617e-06
940.725,1932.55,TOP_LAYER,GND,0.000735676,0.000735676,-2.0617e-06
940.725,1932.55,GND,POWER,0.000735676,0.000735683,-3.19894e-06
940.725,1932.55,POWER,BOTTOM_LAYER,0.000735683,0.000735683,-3.19894e-06
948.36,526.049,TOP_LAYER,GND,0.0007354,0.000735201,0.00136035
948.36,526.049,GND,POWER,0.000735201,0.000734571,0.000295607
948.36,526.049,POWER,BOTTOM_LAYER,0.000734571,0.000734579,-6.02791e-05
954.266,1414.83,TOP_LAYER,GND,0.000756971,0.000756516,0.00311425
954.266,1414.83,GND,POWER,0.000756516,0.000758432,-0.000898196
954.266,1414.83,POWER,BOTTOM_LAYER,0.000758432,0.000758563,-0.000898196
957.283,1300.99,TOP_LAYER,GND,0.00076432,0.000764102,0.00149755
957.283,1300.99,GND,POWER,0.000764102,0.000760907,0.00149755
957.283,1300.99,POWER,BOTTOM_LAYER,0.000760907,0.000760689,0.00149755
960.41,82.1517,TOP_LAYER,GND,0.000725384,0.000725314,0.000478356
960.41,82.1517,GND,POWER,0.000725314,0.000724948,0.000171721
960.41,82.1517,POWER,BOTTOM_LAYER,0.000724948,0.000724923,0.000171721
960.41,1814.44,TOP_LAYER,GND,0.000735371,0.000735359,8.27226e-05
960.41,1814.44,GND,POWER,0.000735359,0.000735309,2.3303e-05
960.41,1814.44,POWER,BOTTOM_LAYER,0.000735309,0.000735305,2.3303e-05
960.41,1893.18,TOP_LAYER,GND,0.000734593,0.000734594,-3.55128e-06
960.41,1893.18,GND,POWER,0.000734594,0.000734609,-7.11242e-06
960.41,1893.18,POWER,BOTTOM_LAYER,0.000734609,0.00073461,-7.11242e-06
966.077,292.781,TOP_LAYER,GND,0.000725239,0.000725246,-5.23076e-05
966.077,292.781,GND,POWER,0.000725246,0.000724413,0.000390673
966.077,292.781,POWER,BOTTOM_LAYER,0.000724413,0.000724356,0.000390673
966.077,325.261,TOP_LAYER,GND,0.000725653,0.000725599,0.000369619
966.077,325.261,GND,POWER,0.000725599,0.000724478,0.000525961
966.077,325.261,POWER,BOTTOM_LAYER,0.000724478,0.000724401,0.000525961
966.077,357.742,TOP_LAYER,GND,0.000726071,0.000726098,-0.000185154
966.077,357.742,GND,POWER,0.000726098,0.000724436,0.000779381
966.077,357.742,POWER,BOTTOM_LAYER,0.000724436,0.000724322,0.000779381
980.095,42.7816,TOP_LAYER,GND,0.00072494,0.000724988,-0.00032615
980.095,42.7816,GND,POWER,0.000724988,0.000725018,-1.40716e-05
980.095,42.7816,POWER,BOTTOM_LAYER,0.000725018,0.00072502,-1.40716e-05
980.095,1696.33,TOP_LAYER,GND,0.000739815,0.000739691,0.000845989
980.095,1696.33,GND,POWER,0.000739691,0.000737887,0.000845989
980.095,1696.33,POWER,BOTTOM_LAYER,0.000737887,0.000737764,0.000845989
980.095,1853.81,TOP_LAYER,GND,0.00073489,0.000734889,9.82126e-06
980.095,1853.81,GND,POWER,0.000734889,0.000734889,-1.24349e-07
980.095,1853.81,POWER,BOTTOM_LAYER,0.000734889,0.000734889,-1.24349e-07
980.095,1932.55,TOP_LAYER,GND,0.000734493,0.000734494,-4.80489e-06
980.095,1932.55,GND,POWER,0.000734494,0.00073451,-7.34119e-06
980.095,1932.55,POWER,BOTTOM_LAYER,0.00073451,0.000734511,-7.34119e-06
984.778,546.718,TOP_LAYER,GND,0.000735208,0.000735208,-7.43306e-16
984.778,546.718,GND,POWER,0.000735208,0.000734251,0.000448951
984.778,546.718,POWER,BOTTOM_LAYER,0.000734251,0.000734217,0.000226956
985.685,928.543,TOP_LAYER,GND,1.19654,1.19654,-0.0277809
985.685,928.543,GND,POWER,1.19654,1.19654,-3.85176e-12
985.685,928.543,POWER,BOTTOM_LAYER,1.19654,1.19654,-3.04458e-12
986.948,1360.69,TOP_LAYER,GND,1.19696,1.19697,-0.0557708
986.948,1360.69,GND,POWER,1.19697,1.197,-0.0144563
986.948,1360.69,POWER,BOTTOM_LAYER,1.197,1.197,-0.0144563
987.968,730.772,TOP_LAYER,GND,1.1963,1.19631,-0.0554234
987.968,730.772,GND,POWER,1.19631,1.1963,0.00874229
987.968,730.772,POWER,BOTTOM_LAYER,1.1963,1.19629,0.00874229
988.715,1222.9,TOP_LAYER,GND,1.19686,1.19686,-0.0278616
988.715,1222.9,GND,POWER,1.19686,1.19686,-3.53946e-12
988.715,1222.9,POWER,BOTTOM_LAYER,1.19686,1.19686,-3.04458e-12
994.621,240.616,TOP_LAYER,GND,0.00072447,0.00072443,0.000276844
994.621,240.616,GND,POWER,0.00072443,0.00072333,0.000515619
994.621,240.616,POWER,BOTTOM_LAYER,0.00072333,0.000723254,0.000515619
994.621,264.238,TOP_LAYER,GND,0.000724533,0.00072443,0.000712118
994.621,264.238,GND,POWER,0.00072443,0.000723382,0.000491085
994.621,264.238,POWER,BOTTOM_LAYER,0.000723382,0.00072331,0.000491085
998.558,1300.65,TOP_LAYER,GND,0.00075593,0.000756083,-0.0010512
998.558,1300.65,GND,POWER,0.000756083,0.000758325,-0.0010512
998.558,1300.65,POWER,BOTTOM_LAYER,0.000758325,0.000758479,-0.0010512
999.78,82.1517,TOP_LAYER,GND,0.000724707,0.000724635,0.000494829
999.78,82.1517,GND,POWER,0.000724635,0.000724299,0.000157623
999.78,82.1517,POWER,BOTTOM_LAYER,0.000724299,0.000724276,0.000157623
999.78,1893.18,TOP_LAYER,GND,0.000733228,0.000733229,-6.67989e-06
999.78,1893.18,GND,POWER,0.000733229,0.000733276,-2.19145e-05
999.78,1893.18,POWER,BOTTOM_LAYER,0.000733276,0.000733279,-2.19145e-05
1014.31,1358.73,TOP_LAYER,GND,0.000753679,0.000753679,-2.22992e-15
1014.31,1358.73,GND,POWER,0.000753679,0.000753679,-9.65787e-16
1014.31,1358.73,POWER,BOTTOM_LAYER,0.000753679,0.000753679,-0
1019.47,42.7816,TOP_LAYER,GND,0.000724293,0.000724337,-0.000302542
1019.47,42.7816,GND,POWER,0.000724337,0.000724385,-2.24784e-05
1019.47,42.7816,POWER,BOTTOM_LAYER,0.000724385,0.000724388,-2.24784e-05
1019.47,1775.07,TOP_LAYER,GND,0.000735334,0.000735321,9.218e-05
1019.47,1775.07,GND,POWER,0.000735321,0.000735124,9.218e-05
1019.47,1775.07,POWER,BOTTOM_LAYER,0.000735124,0.000735111,9.218e-05
1019.47,1932.55,TOP_LAYER,GND,0.000733105,0.000733106,-1.08847e-05
1019.47,1932.55,GND,POWER,0.000733106,0.000733143,-1.70091e-05
1019.47,1932.55,POWER,BOTTOM_LAYER,0.000733143,0.000733145,-1.70091e-05
1020.21,542.781,TOP_LAYER,GND,0.000739597,0.000738197,0.00960248
1020.21,542.781,GND,POWER,0.000738197,0.000732864,0.00250031
1020.21,542.781,POWER,BOTTOM_LAYER,0.000732864,0.000732764,0.000684194
1030.05,299.671,TOP_LAYER,GND,0.000723947,0.00072384,0.000732596
1030.05,299.671,GND,POWER,0.00072384,0.000722536,0.000611149
1030.05,299.671,POWER,BOTTOM_LAYER,0.000722536,0.000722447,0.000611149
1030.05,325.261,TOP_LAYER,GND,0.00072432,0.000724209,0.000760962
1030.05,325.261,GND,POWER,0.000724209,0.00072256,0.00077324
1030.05,325.261,POWER,BOTTOM_LAYER,0.00072256,0.000722447,0.00077324
1043.05,1811.67,TOP_LAYER,GND,0.000732823,0.000732815,0.000242292
1043.05,1811.67,GND,POWER,0.000732815,0.000732985,-0.000337587
1043.05,1811.67,POWER,BOTTOM_LAYER,0.000732985,0.000732997,-0.000337587
1039.15,82.1517,TOP_LAYER,GND,0.000724069,0.000723988,0.000554652
1039.15,82.1517,GND,POWER,0.000723988,0.000723767,0.000103596
1039.15,82.1517,POWER,BOTTOM_LAYER,0.000723767,0.000723752,0.000103596
1039.15,1893.18,TOP_LAYER,GND,0.000731613,0.000731612,8.31347e-06
1039.15,1893.18,GND,POWER,0.000731612,0.000731712,-4.68539e-05
1039.15,1893.18,POWER,BOTTOM_LAYER,0.000731712,0.000731718,-4.68539e-05
1040.88,470.93,TOP_LAYER,GND,0.000732935,0.000732054,0.00604631
1040.88,470.93,GND,POWER,0.000732054,0.000725565,0.00304191
1040.88,470.93,POWER,BOTTOM_LAYER,0.000725565,0.000725121,0.00304191
1042.92,1395.15,TOP_LAYER,GND,1.19704,1.19704,-0.0279059
1042.92,1395.15,GND,POWER,1.19704,1.19704,0.00361545
1042.92,1395.15,POWER,BOTTOM_LAYER,1.19704,1.19703,0.00361545
1058.84,42.7816,TOP_LAYER,GND,0.000723688,0.000723725,-0.00025126
1058.84,42.7816,GND,POWER,0.000723725,0.000723857,-6.22403e-05
1058.84,42.7816,POWER,BOTTOM_LAYER,0.000723857,0.000723867,-6.22403e-05
1058.84,200.262,TOP_LAYER,GND,0.000723147,0.000723234,-0.000595049
1058.84,200.262,GND,POWER,0.000723234,0.000722841,0.000184223
1058.84,200.262,POWER,BOTTOM_LAYER,0.000722841,0.000722814,0.000184223
1058.84,1775.07,TOP_LAYER,GND,0.000732904,0.000732919,-0.000102586
1058.84,1775.07,GND,POWER,0.000732919,0.000733137,-0.000102586
1058.84,1775.07,POWER,BOTTOM_LAYER,0.000733137,0.000733152,-0.000102586
1058.84,1932.55,TOP_LAYER,GND,0.000731455,0.000731458,-1.78385e-05
1058.84,1932.55,GND,POWER,0.000731458,0.000731523,-3.04051e-05
1058.84,1932.55,POWER,BOTTOM_LAYER,0.000731523,0.000731527,-3.04051e-05
1065.49,1532.94,TOP_LAYER,GND,0.000746886,0.000747718,-0.00570478
1065.49,1532.94,GND,POWER,0.000747718,0.000759886,-0.00570478
1065.49,1532.94,POWER,BOTTOM_LAYER,0.000759886,0.000760718,-0.00570478
1072.38,659.907,TOP_LAYER,GND,0.000740265,0.00074035,-0.000582875
1072.38,659.907,GND,POWER,0.00074035,0.000741593,-0.000582875
1072.38,659.907,POWER,BOTTOM_LAYER,0.000741593,0.000741678,-0.000582875
1078.52,82.1517,TOP_LAYER,GND,0.000723486,0.000723328,0.00108164
1078.52,82.1517,GND,POWER,0.000723328,0.000723342,-6.48132e-06
1078.52,82.1517,POWER,BOTTOM_LAYER,0.000723342,0.000723343,-6.48132e-06
1078.52,239.632,TOP_LAYER,GND,0.000722667,0.00072263,0.000254232
1078.52,239.632,GND,POWER,0.00072263,0.000721832,0.000374295
1078.52,239.632,POWER,BOTTOM_LAYER,0.000721832,0.000721777,0.000374295
1078.52,1814.44,TOP_LAYER,GND,0.00073154,0.000731405,0.000928207
1078.52,1814.44,GND,POWER,0.000731405,0.00073224,-0.000391699
1078.52,1814.44,POWER,BOTTOM_LAYER,0.00073224,0.000732297,-0.000391699
1078.52,1893.18,TOP_LAYER,GND,0.000729648,0.000729647,9.07087e-06
1078.52,1893.18,GND,POWER,0.000729647,0.000729801,-7.2203e-05
1078.52,1893.18,POWER,BOTTOM_LAYER,0.000729801,0.000729811,-7.2203e-05
1098.21,42.7816,TOP_LAYER,GND,0.000723143,0.000723113,0.000201467
1098.21,42.7816,GND,POWER,0.000723113,0.000723453,-0.000159126
1098.21,42.7816,POWER,BOTTOM_LAYER,0.000723453,0.000723476,-0.000159126
1098.21,200.262,TOP_LAYER,GND,0.000722524,0.000722533,-6.39857e-05
1098.21,200.262,GND,POWER,0.000722533,0.000722195,0.000158236
1098.21,200.262,POWER,BOTTOM_LAYER,0.000722195,0.000722172,0.000158236
1098.21,1932.55,TOP_LAYER,GND,0.000729467,0.000729471,-2.12136e-05
1098.21,1932.55,GND,POWER,0.000729471,0.000729551,-3.76071e-05
1098.21,1932.55,POWER,BOTTOM_LAYER,0.000729551,0.000729556,-3.76071e-05
1099.94,691.403,TOP_LAYER,GND,1.19626,1.19627,-0.0277096
1099.94,691.403,GND,POWER,1.19627,1.19626,0.00421127
1099.94,691.403,POWER,BOTTOM_LAYER,1.19626,1.19626,0.00421127
1117.89,239.632,TOP_LAYER,GND,0.000721846,0.000721748,0.000666242
1117.89,239.632,GND,POWER,0.000721748,0.000720799,0.000445213
1117.89,239.632,POWER,BOTTOM_LAYER,0.000720799,0.000720734,0.000445213
1117.89,318.372,TOP_LAYER,GND,0.000721794,0.000721794,-7.4351e-16
1117.89,318.372,GND,POWER,0.000721794,0.000720119,0.000785539
1117.89,318.372,POWER,BOTTOM_LAYER,0.000720119,0.000720004,0.000785539
1117.89,1893.18,TOP_LAYER,GND,0.000727262,0.000727239,0.000156721
1117.89,1893.18,GND,POWER,0.000727239,0.000727283,-2.06398e-05
1117.89,1893.18,POWER,BOTTOM_LAYER,0.000727283,0.000727286,-2.06398e-05
1121.59,659.907,TOP_LAYER,GND,0.000752641,0.000752227,0.00283783
1121.59,659.907,GND,POWER,0.000752227,0.000746174,0.00283783
1121.59,659.907,POWER,BOTTOM_LAYER,0.000746174,0.00074576,0.00283783
1121.59,716.993,TOP_LAYER,GND,0.000738157,0.000737717,0.00301831
1121.59,716.993,GND,POWER,0.000737717,0.000737717,-8.64125e-16
1121.59,716.993,POWER,BOTTOM_LAYER,0.000737717,0.000737717,-7.43306e-16
1129.46,410.891,TOP_LAYER,GND,0.00072299,0.000723067,-0.000528541
1129.46,410.891,GND,POWER,0.000723067,0.000719862,0.00150234
1129.46,410.891,POWER,BOTTOM_LAYER,0.000719862,0.000719643,0.00150234
1134.38,545.734,TOP_LAYER,GND,0.000730635,0.000729725,0.0062393
1134.38,545.734,GND,POWER,0.000729725,0.000726151,0.00167589
1134.38,545.734,POWER,BOTTOM_LAYER,0.000726151,0.000726129,0.000148584
1137.58,200.262,TOP_LAYER,GND,0.000722006,0.00072187,0.000935716
1137.58,200.262,GND,POWER,0.00072187,0.00072141,0.000215396
1137.58,200.262,POWER,BOTTOM_LAYER,0.00072141,0.000721379,0.000215396
1137.57,908.925,TOP_LAYER,GND,0.000733837,0.000733588,0.00170673
1137.57,908.925,GND,POWER,0.000733588,0.000729947,0.00170673
1137.57,908.925,POWER,BOTTOM_LAYER,0.000729947,0.000729699,0.00170673
1137.57,987.665,TOP_LAYER,GND,0.00073387,0.000733648,0.00151878
1137.57,987.665,GND,POWER,0.000733648,0.000730409,0.00151878
1137.57,987.665,POWER,BOTTOM_LAYER,0.000730409,0.000730187,0.00151878
1137.57,1066.41,TOP_LAYER,GND,0.00073463,0.000734399,0.00158049
1137.57,1066.41,GND,POWER,0.000734399,0.000731028,0.00158049
1137.57,1066.41,POWER,BOTTOM_LAYER,0.000731028,0.000730797,0.00158049
1137.57,1145.15,TOP_LAYER,GND,0.000736356,0.000736052,0.00208746
1137.57,1145.15,GND,POWER,0.000736052,0.000731599,0.00208746
1137.57,1145.15,POWER,BOTTOM_LAYER,0.000731599,0.000731295,0.00208746
1137.58,1932.55,TOP_LAYER,GND,0.000727091,0.00072709,5.67334e-06
1137.58,1932.55,GND,POWER,0.00072709,0.00072711,-9.2474e-06
1137.58,1932.55,POWER,BOTTOM_LAYER,0.00072711,0.000727111,-9.2474e-06
1151.42,716.927,TOP_LAYER,GND,0.000735642,0.000734939,0.00482207
1151.42,716.927,GND,POWER,0.000734939,0.000734939,-9.14956e-16
1151.42,716.927,POWER,BOTTOM_LAYER,0.000734939,0.000734939,-0
1157.26,869.554,TOP_LAYER,GND,0.000731586,0.000731218,0.00252236
1157.26,869.554,GND,POWER,0.000731218,0.000729462,0.000823602
1157.26,869.554,POWER,BOTTOM_LAYER,0.000729462,0.000729341,0.000823602
1157.26,948.294,TOP_LAYER,GND,0.000731261,0.000731075,0.00127643
1157.26,948.294,GND,POWER,0.000731075,0.000729891,0.000555282
1157.26,948.294,POWER,BOTTOM_LAYER,0.000729891,0.00072981,0.000555282
1157.26,1027.03,TOP_LAYER,GND,0.000731823,0.000731648,0.00119716
1157.26,1027.03,GND,POWER,0.000731648,0.000730457,0.000558712
1157.26,1027.03,POWER,BOTTOM_LAYER,0.000730457,0.000730375,0.000558712
1157.26,1105.77,TOP_LAYER,GND,0.000733024,0.000732831,0.00131788
1157.26,1105.77,GND,POWER,0.000732831,0.000731105,0.000809629
1157.26,1105.77,POWER,BOTTOM_LAYER,0.000731105,0.000730987,0.000809629
1157.26,1184.51,TOP_LAYER,GND,0.000735561,0.000735075,0.00333323
1157.26,1184.51,GND,POWER,0.000735075,0.000731386,0.00173019
1157.26,1184.51,POWER,BOTTOM_LAYER,0.000731386,0.000731133,0.00173019
1157.26,1893.18,TOP_LAYER,GND,0.000724411,0.000724397,9.13435e-05
1157.26,1893.18,GND,POWER,0.000724397,0.000724288,5.1399e-05
1157.26,1893.18,POWER,BOTTOM_LAYER,0.000724288,0.00072428,5.1399e-05
1159.98,1396.13,TOP_LAYER,GND,1.19709,1.19709,-0.0279173
1159.98,1396.13,GND,POWER,1.19709,1.19707,0.0108409
1159.98,1396.13,POWER,BOTTOM_LAYER,1.19707,1.19707,0.0108409
1176.95,908.924,TOP_LAYER,GND,0.000730841,0.000730082,0.00520451
1176.95,908.924,GND,POWER,0.000730082,0.000728996,0.000509359
1176.95,908.924,POWER,BOTTOM_LAYER,0.000728996,0.000728921,0.000509359
1176.95,987.664,TOP_LAYER,GND,0.000731124,0.00073047,0.00447943
1176.95,987.664,GND,POWER,0.00073047,0.000729524,0.000443763
1176.95,987.664,POWER,BOTTOM_LAYER,0.000729524,0.000729459,0.000443763
1176.95,1066.4,TOP_LAYER,GND,0.000731982,0.000731335,0.00443595
1176.95,1066.4,GND,POWER,0.000731335,0.000730188,0.000538026
1176.95,1066.4,POWER,BOTTOM_LAYER,0.000730188,0.000730109,0.000538026
1176.95,1145.14,TOP_LAYER,GND,0.000733624,0.000732865,0.00520432
1176.95,1145.14,GND,POWER,0.000732865,0.000730785,0.000975304
1176.95,1145.14,POWER,BOTTOM_LAYER,0.000730785,0.000730643,0.000975304
1176.95,1853.81,TOP_LAYER,GND,0.000724199,0.000724211,-8.21416e-05
1176.95,1853.81,GND,POWER,0.000724211,0.000723618,0.000277975
1176.95,1853.81,POWER,BOTTOM_LAYER,0.000723618,0.000723578,0.000277975
1176.95,1932.55,TOP_LAYER,GND,0.000724379,0.000724376,2.14139e-05
1176.95,1932.55,GND,POWER,0.000724376,0.000724326,2.38037e-05
1176.95,1932.55,POWER,BOTTOM_LAYER,0.000724326,0.000724322,2.38037e-05
1178.5,653.921,TOP_LAYER,GND,0.0007778,0.000776606,0.0081816
1178.5,653.921,GND,POWER,0.000776606,0.000759155,0.0081816
1178.5,653.921,POWER,BOTTOM_LAYER,0.000759155,0.000757962,0.0081816
1180.64,1508.33,TOP_LAYER,GND,0.000798661,0.000797533,0.00773239
1180.64,1508.33,GND,POWER,0.000797533,0.00078104,0.00773239
1180.64,1508.33,POWER,BOTTOM_LAYER,0.00078104,0.000779912,0.00773239
1182.61,1801.64,TOP_LAYER,GND,0.000724796,0.000724707,0.000609501
1182.61,1801.64,GND,POWER,0.000724707,0.000723926,0.00036587
1182.61,1801.64,POWER,BOTTOM_LAYER,0.000723926,0.000723873,0.00036587
1185.57,681.56,TOP_LAYER,GND,1.1962,1.19621,-0.0276881
1185.57,681.56,GND,POWER,1.19621,1.19623,-0.0129535
1185.57,681.56,POWER,BOTTOM_LAYER,1.19623,1.19624,-0.0129535
1189.5,1690.42,TOP_LAYER,GND,0.000730361,0.000730361,7.43306e-16
1189.5,1690.42,GND,POWER,0.000730361,0.000730361,1.52493e-16
1189.5,1690.42,POWER,BOTTOM_LAYER,0.000730361,0.000730361,7.43306e-16
1196.63,869.554,TOP_LAYER,GND,0.000729711,0.000729525,0.0012814
1196.63,869.554,GND,POWER,0.000729525,0.000728688,0.000392034
1196.63,869.554,POWER,BOTTOM_LAYER,0.000728688,0.000728631,0.000392034
1196.63,948.294,TOP_LAYER,GND,0.000729876,0.000729846,0.000201023
1196.63,948.294,GND,POWER,0.000729846,0.000729169,0.00031749
1196.63,948.294,POWER,BOTTOM_LAYER,0.000729169,0.000729123,0.00031749
1196.63,1027.03,TOP_LAYER,GND,0.000730552,0.000730519,0.000225376
1196.63,1027.03,GND,POWER,0.000730519,0.000729785,0.00034431
1196.63,1027.03,POWER,BOTTOM_LAYER,0.000729785,0.000729735,0.00034431
1196.63,1105.77,TOP_LAYER,GND,0.000731708,0.000731654,0.000370095
1196.63,1105.77,GND,POWER,0.000731654,0.000730458,0.00056099
1196.63,1105.77,POWER,BOTTOM_LAYER,0.000730458,0.000730376,0.00056099
1196.63,1184.51,TOP_LAYER,GND,0.000733938,0.000733567,0.00254747
1196.63,1184.51,GND,POWER,0.000733567,0.000730761,0.00131589
1196.63,1184.51,POWER,BOTTOM_LAYER,0.000730761,0.000730569,0.00131589
