x,y,layer1,layer2,voltage1,voltage2,current
4472.66,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7768,13.7767,0.0719874
4492.34,971.639,TOP_LAYER,BOTTOM_LAYER,13.6833,13.6833,-0.0145647
4492.34,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6834,13.6834,-0.0252632
4492.34,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6837,13.6837,-0.0175391
4492.34,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6841,13.6841,0.00923007
4492.34,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6844,13.6844,0.0389068
4492.34,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7764,13.7766,-0.0772428
4492.34,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7766,13.7767,-0.104167
4492.34,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7767,13.7768,-0.0946431
4492.34,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7765,13.7767,-0.137205
4512.03,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6833,13.6833,0.023055
4512.03,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6836,13.6835,0.0665142
4512.03,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6839,13.6839,0.000657906
4512.03,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6843,13.6843,-0.00612124
4512.03,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6845,13.6845,0.00883093
4512.03,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7764,13.7762,0.146306
4512.03,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7766,13.7763,0.17079
4512.03,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7766,13.7763,0.168712
4512.03,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7763,13.7761,0.135291
4531.71,696.048,TOP_LAYER,BOTTOM_LAYER,13.634,13.634,0.00221384
4531.71,774.788,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.00331692
4531.71,853.528,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.0055164
4531.71,971.639,TOP_LAYER,BOTTOM_LAYER,13.6832,13.6832,-0.023085
4531.71,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6833,13.6833,-0.0377862
4531.71,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6837,13.6837,-0.0243305
4531.71,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6841,13.6841,0.0162686
4531.71,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6845,13.6844,0.0686276
4531.71,1483.45,TOP_LAYER,BOTTOM_LAYER,13.776,13.7761,-0.0847976
4531.71,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7761,13.7762,-0.117502
4531.71,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7761,13.7763,-0.120162
4531.71,1719.67,TOP_LAYER,BOTTOM_LAYER,13.776,13.7762,-0.118444
4531.71,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7758,13.7756,0.128981
